anio,estado,clave_siinah,recinto,enero_nac,enero_ext,febrero_nac,febrero_ext,marzo_nac,marzo_ext,abril_nac,abril_ext,mayo_nac,mayo_ext,junio_nac,junio_ext,julio_nac,julio_ext,agosto_nac,agosto_ext,septiembre_nac,septiembre_ext,octubre_nac,octubre_ext,noviembre_nac,noviembre_ext,diciembre_nac,diciembre_ext
1997,Guanajuato,2401300,Museo Casa del Dr. José María Luis Mora,423,0,350,0,942,0,725,0,464,0,429,0,462,0,420,0,676,0,613,0,449,0,510,0
1997,Guanajuato,2401400,Museo Ex Convento Agustino de San Pablo,861,118,936,60,3860,160,1040,40,563,30,500,190,316,80,575,40,530,28,640,170,428,30,642,88
1997,Guanajuato,2401200,"Museo Casa de Hidalgo ""La Francia Chiquita""",425,116,519,2,721,0,406,0,454,0,509,3,398,11,206,9,488,5,383,9,626,0,614,11
1997,Guanajuato,2401600,Museo Local de Valle de Santiago,560,0,646,4,680,0,728,0,839,0,291,3,407,14,463,0,303,0,453,0,641,2,398,0
1997,Guanajuato,2401500,Museo Histórico de San Miguel de Allende,4938,817,4085,1466,4988,549,5348,650,3289,590,4282,742,6547,1600,3550,617,3451,456,5112,916,4029,594,3583,2152
1997,Guanajuato,2600300,Casa de Hidalgo,3431,68,3087,81,8892,89,6933,39,6489,47,8880,74,7526,83,7114,45,4621,83,6735,42,6170,64,5441,66
1997,Guanajuato,4100004,Ex-Convento Agustino de Fray Juan de Sahagún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Guerrero,2300700,Museo Regional de Guerrero,2311,123,2314,170,2343,177,4852,221,3120,91,0,0,7263,128,3998,6,3586,3,6369,47,3862,21,3738,50
1997,Guerrero,2401700,Museo Guillermo Spratling,829,448,910,345,769,320,391,175,895,172,0,0,1462,443,847,251,1038,203,905,182,1271,233,1585,343
1997,Guerrero,2401800,"Museo Histórico de Acapulco, Fuerte de San Diego",1643,2061,2541,1389,2100,839,1703,1223,1800,687,973,423,2317,507,1732,391,2251,418,716,236,1084,1381,1716,1183
1997,Hidalgo,2402000,Museo Regional de Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Hidalgo,2401900,Museo de Actopan,930,8,900,3,1553,2,1384,5,1083,3,1261,4,2515,6,1384,11,1095,3,948,4,1726,4,1292,6
1997,Hidalgo,2402000,Museo de la Fotografía,0,0,0,0,0,0,0,0,0,0,0,0,212,0,55,0,184,0,4939,102,3009,1,1720,24
1997,Hidalgo,2402100,Museo Tepeapulco,354,283,957,0,1024,0,962,0,1177,0,1178,0,1177,0,974,0,368,0,1187,9,970,0,1159,0
1997,Hidalgo,4200004,"Ex - convento de San Miguel Arcángel, Ixmiquilpan",1103,13,1010,21,1615,23,1295,14,1423,19,1145,12,1320,10,1386,11,1022,12,845,6,1030,13,1028,5
1997,Hidalgo,4100008,Ex - convento de San Andrés Epazoyucan,47,88,299,44,221,20,247,16,323,10,320,2,454,14,381,10,289,12,356,18,817,0,540,26
1997,Jalisco,2300800,Museo Regional de Guadalajara,17926,9088,23062,5040,8586,843,7587,3087,4276,1658,0,0,12704,3434,6277,3001,3017,745,5549,2562,5598,1363,5521,735
1997,Jalisco,2402200,Museo Arqueológico de Ciudad Guzmán,283,634,370,53,381,59,452,372,731,189,0,0,984,510,658,166,452,213,783,177,461,368,584,248
1997,Jalisco,2402400,Museo del Cuale,6788,800,2544,5267,2540,3823,5244,3584,2733,2162,0,0,4695,16862,14181,4972,1842,275,1675,2380,2957,1614,11068,5088
1997,Jalisco,2402300,"Museo ""Casa Agustín Rivera""",152,62,149,68,684,37,0,0,0,0,0,0,82,0,289,132,376,154,328,0,431,150,344,58
1997,Michoacán,2300900,"Museo Regional Michoacano ""Dr. Nicolás León Calderón""",6511,285,2544,107,3711,208,3071,212,2276,81,1951,81,2476,245,1339,127,1101,37,3985,141,2669,174,3589,350
1997,Michoacán,2402500,Museo de Artes y Oficios de Pátzcuaro,1282,544,1131,602,2091,898,1036,367,1243,404,1367,412,1946,883,2562,818,1420,473,1034,418,1372,554,2144,688
1997,Michoacán,2600400,Museo Casa de Morelos,1285,138,1110,122,2839,81,1610,61,1308,50,2061,34,3632,182,3358,114,8078,52,2313,77,2742,224,2568,123
1997,Michoacán,2402600,Museo de la Estampa Ex Convento de Santa María Magdalena,440,54,387,72,888,45,358,19,385,8,544,15,673,65,430,36,431,13,595,6,902,21,458,21
1997,Michoacán,4100015,Templo de Tupátaro,293,30,745,47,2074,78,769,35,1437,55,868,174,1312,219,2114,110,1347,49,868,31,0,0,1066,189
1997,Morelos,2301000,Museo Regional Cuauhnáhuac,8404,5339,30026,5992,13986,6615,5980,3877,5679,3290,6141,3098,11972,5110,10337,4500,14745,5084,9346,5667,9998,5975,14583,5864
1997,Morelos,2402800,"Museo Histórico del Oriente de Morelos ""Casa de Morelos""",1509,28,1619,14,1956,9,3175,6,1344,5,1356,11,1441,14,1601,26,1577,103,1605,40,2275,29,1747,20
1997,Morelos,2402700,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,213,473,557,223,1187,464,1304,457,1349,351,901,395,636,678,805,295,401,153,816,177,461,212,537,333
1997,Morelos,2700300,Museo y Centro de Documentación Histórica Ex Convento de Tepoztlán,6341,969,5242,737,11154,894,5440,739,6860,588,8020,1166,8061,1310,9874,1143,6009,513,5508,516,7672,813,7188,870
1997,Nayarit,2301100,Museo Regional de Nayarit,1710,152,1426,183,2367,155,1872,69,1220,82,1213,60,3643,108,2623,80,4560,47,1439,26,1672,108,1606,115
1997,Nayarit,2402900,Museo Local de Antropología e Historia de Compostela,475,60,476,44,374,25,507,3,474,0,416,16,720,12,760,13,482,7,441,5,401,7,437,11
1997,Nuevo León,2301200,"Museo Regional de Nuevo León ""Ex Obispado""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Oaxaca,2301300,Museo de las Culturas de Oaxaca,6443,4000,5992,2946,6419,3126,9016,3643,2233,3231,1897,1590,7850,4651,12558,7886,5965,4022,2771,4384,0,0,0,0
1997,Oaxaca,2600500,Museo Casa de Juárez,828,464,1433,712,1965,625,1243,246,947,412,1328,326,3695,420,6070,742,690,432,773,336,845,316,1137,891
1997,Oaxaca,2403000,Sala Homenaje a Juárez,1024,41,934,58,3653,104,283,11,1404,71,0,0,1783,72,947,25,825,57,761,33,677,24,656,33
1997,Oaxaca,4100005,Ex-Convento de Coixtlahuaca,0,0,118,18,191,42,61,2,168,16,130,9,164,19,122,27,192,2,172,7,128,25,339,22
1997,Oaxaca,4100006,Ex-Convento de Cuilapan,1133,206,988,380,2096,229,1493,420,2967,233,1599,259,2331,767,2491,630,1466,240,999,280,1275,480,2367,190
1997,Oaxaca,4100011,Ex-Convento de Santo Domingo Yanhuitlán,240,50,256,43,585,60,570,41,862,50,219,15,815,80,648,76,490,24,286,24,527,35,757,109
1997,Oaxaca,4100012,Ex-Convento de Teposcolula,189,25,113,12,212,103,234,0,316,0,145,17,241,36,263,20,358,0,138,100,323,0,215,18
1997,Oaxaca,4200002,Ex-Convento de Huamelulpan,71,10,100,21,193,36,116,11,65,0,145,7,83,18,81,7,214,12,130,12,136,8,0,0
1997,Puebla,2301400,Museo Regional de Puebla,5888,0,7893,25,8968,75,12028,45,11638,32,9155,10,11196,25,8940,48,6045,0,7251,10,9503,20,6700,45
1997,Puebla,2403300,Museo de la No Intervención Fuerte de Loreto,11611,346,11173,521,16031,927,31849,1229,16759,289,8604,148,7348,830,6340,852,4453,832,9380,77,4239,126,8120,1021
1997,Puebla,2403100,Museo de Arte Religioso de Santa Mónica,1994,1287,2198,1321,2644,1850,2183,1220,1350,991,979,996,2417,1920,2524,1602,1595,1050,2396,973,1964,1163,2989,1853
1997,Puebla,2403200,Museo de la Evangelización,405,12,1920,45,2123,45,1602,65,1546,39,1008,16,1191,57,1355,86,1852,12,1647,15,2556,32,1566,25
1997,Puebla,2403400,Museo del Valle de Tehuacán,5888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Puebla,4100003,Casa del Dean,562,51,568,43,645,59,745,51,584,54,675,45,606,53,603,67,501,49,618,45,647,47,727,59
1997,Puebla,4100017,Casa de la Palestina,62,0,72,0,81,0,44,0,50,0,79,0,57,0,58,0,57,0,57,0,125,0,42,0
1997,Puebla,4100013,Ex-Convento Franciscano de Tecalli,1431,75,1200,88,3632,0,1000,54,2005,0,889,0,1533,0,709,0,1011,43,760,34,945,84,1241,116
1997,Puebla,4100009,Ex-Convento de San Francisco Huaquechula,350,7,437,8,927,20,462,7,358,8,480,8,411,8,386,34,418,6,389,8,3741,40,379,10
1997,Puebla,4100010,Ex-Convento de San Francisco Tecamachalco,284,0,678,0,515,0,753,0,563,0,296,0,370,0,479,0,386,0,618,0,513,0,565,0
1997,Puebla,4100014,Fuerte de Guadalupe,3451,127,4121,96,7261,367,7218,543,9330,265,3123,70,5311,75,9550,471,2847,15,3350,28,2688,0,5374,420
1997,Querétaro,2301500,Museo Regional de Querétaro,3251,343,3836,496,8529,462,5220,292,4473,286,0,0,8175,687,6516,438,3811,229,3884,316,2891,249,3080,305
1997,Quintana Roo,2403500,Museo Maya de Cancún con Z. A,335,494,285,486,323,323,314,396,247,282,0,0,749,402,790,212,169,165,298,310,717,775,514,360
1997,San Luis Potosí,2301600,Museo Regional Potosino,2141,107,2641,150,4750,176,3975,111,3182,201,2520,150,3492,440,4225,155,2643,169,3616,44,2784,61,1782,125
1997,Sinaloa,2403600,Museo Arqueológico de Mazatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Sonora,2301700,Museo Regional de Sonora,542,984,1675,210,1918,68,2266,63,1554,94,1122,58,1049,38,992,37,1194,21,1722,52,2152,52,2252,102
1997,Tabasco,2403700,Museo de Oxolotán,529,1,385,12,1358,19,931,0,489,4,505,3,909,0,850,0,620,0,580,5,554,0,668,12
1997,Tamaulipas,2403800,Museo de la Cultura Huasteca,1005,183,796,29,1198,91,1336,64,1282,49,2528,58,374,75,277,5,334,69,716,82,1590,7,896,53
1997,Tlaxcala,2301800,Museo Regional de Tlaxcala,953,203,2221,56,3100,478,1538,159,676,48,2370,73,3188,111,2755,250,741,0,2395,119,2700,79,2606,117
1997,Veracruz,2404200,Museo Local Tuxteco,379,58,260,67,827,57,382,46,415,17,0,0,1310,39,827,32,287,38,729,24,593,35,909,75
1997,Veracruz,2403900,Museo Baluarte de Santiago,1516,158,2568,137,2398,175,2010,85,2681,50,2550,65,7890,202,3917,116,1581,58,1273,127,1985,122,2654,194
1997,Veracruz,2404100,Museo del Fuerte de San Juan de Ulúa,598,7667,10484,998,21678,690,13431,390,13685,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Veracruz,2502900,Museo de Sitio de El Zapotal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Veracruz,2503200,Museo de Sitio de Tres Zapotes con Zona Arqueológica,111,226,279,69,591,30,327,12,406,2,0,0,635,75,321,20,208,22,241,26,230,28,450,48
1997,Veracruz,2404000,Museo de Palmillas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Yucatán,2301900,"Museo Regional de Yucatán ""Palacio Cantón""",3075,2989,3075,2989,783,398,1168,626,2045,931,1782,1189,2039,2706,3463,2540,1829,790,2455,1215,3917,1389,3294,1602
1997,Yucatán,2404300,"Pinacoteca del Estado ""Juan Gamboa Guzmán""",497,67,497,67,226,47,289,22,493,49,181,10,0,0,0,0,0,0,0,0,0,0,320,82
1997,Zacatecas,2302000,Museo de Guadalupe,5411,322,5160,385,17764,401,8024,397,9235,224,10891,325,16679,364,16907,284,6788,202,8033,191,9763,315,9818,305
1996,Aguascalientes,2300100,Museo Regional de Historia de Aguascalientes,1792,37,2480,34,3151,33,3080,89,1135,25,1993,47,1675,75,1483,70,1675,31,3016,49,3378,46,1076,25
1996,Baja California,2400100,"Museo Histórico Regional, Ex Cuartel de la Compañía Fija",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Baja California Sur,2300200,Museo Regional de Antropología e Historia de Baja California Sur,740,982,865,990,1332,835,2706,901,961,226,3651,236,1500,204,1047,352,156,987,1188,335,1339,385,460,438
1996,Baja California Sur,2400200,Museo de Las Misiones Jesuíticas,0,0,0,0,0,0,0,0,0,0,160,150,537,226,358,271,241,174,316,389,517,531,238,416
1996,Baja California Sur,2400300,Museo de las Pinturas Rupestres de San Ignacio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Baja California Sur,4100016,Misión de San Francisco Javier,99,189,101,205,112,40,130,132,105,115,83,45,145,121,0,0,32,47,79,87,81,102,107,129
1996,Campeche,2400500,"Museo de Arquitectura Maya, Baluarte de la Soledad",501,0,733,0,250,0,651,0,844,0,828,0,2720,243,1112,241,282,172,749,150,723,196,2129,364
1996,Campeche,2400400,Museo de Arqueología Maya Fuerte de San Miguel,1452,360,1575,378,1495,364,1245,369,1296,367,1329,371,2961,355,3612,276,1783,248,1036,188,1844,394,4364,312
1996,Campeche,2400600,Museo de Arqueología Maya del Camino Real de Hecelchakán,0,0,132,5,123,0,231,9,123,0,149,2,0,0,361,8,257,4,167,4,300,1,296,26
1996,Campeche,2400700,Museo de Arqueología Subacuática Fuerte de San José El Alto,642,0,1123,0,854,0,1170,0,854,0,1073,0,1593,102,1874,18,821,60,1211,6,741,20,1070,23
1996,Chiapas,2300500,Museo Regional de Chiapas,2192,80,1928,54,3118,118,1741,38,1399,30,2814,27,2562,73,1580,91,1229,37,2548,61,2483,131,2316,78
1996,Chiapas,2401000,Museo de los Altos de Chiapas,0,0,0,0,0,0,0,0,0,0,484,186,578,210,1127,506,929,707,690,660,815,637,937,690
1996,Chiapas,2400900,Museo Arqueológico del Soconusco,510,10,615,55,860,50,1550,95,1190,75,1000,200,900,100,380,44,969,91,720,30,860,41,1400,500
1996,Chiapas,2400800,Museo Arqueológico de Comitán,904,3,343,111,0,0,0,0,455,25,397,71,345,91,333,15,461,9,324,0,291,12,327,15
1996,Chihuahua,2401100,Museo de la Revolución en la Frontera,3578,256,4581,252,3622,305,11356,158,9546,338,4217,334,4206,460,4494,443,5317,318,5571,328,4950,355,2157,191
1996,Ciudad de México,2100100,Museo Nacional de Antropología,60638,25722,85201,31818,97328,34543,66175,30627,44416,24324,50954,26010,38131,38177,44399,39552,56670,41082,81082,35797,84266,33772,84925,30494
1996,Ciudad de México,2100200,Museo Nacional de Historia,170664,1890,152469,6523,265539,7540,329568,13416,141523,4377,42859,1001,114973,3756,108864,1700,115887,3876,90001,1257,87815,2882,62822,4496
1996,Ciudad de México,2100300,Museo Nacional de las Culturas del Mundo,15331,387,15916,438,20324,553,15916,411,11866,378,13681,604,10764,534,11693,589,15729,648,24294,629,25644,699,16649,468
1996,Ciudad de México,2100400,Museo Nacional de las Intervenciones,8237,175,11799,138,13063,87,11501,91,8164,75,5525,76,3040,136,2258,154,4726,83,6540,72,8192,111,4193,91
1996,Ciudad de México,2600100,Museo Casa Carranza,673,96,1143,35,2963,59,1798,50,2575,43,2189,16,900,18,910,62,1780,66,1635,28,1643,34,1240,27
1996,Ciudad de México,2200200,Museo de El Carmen,2107,187,3656,144,7637,267,7309,212,3120,84,4896,110,14578,347,7084,401,6301,204,13995,147,10229,231,6364,184
1996,Ciudad de México,2200100,Galería de Historia,25229,50,14793,190,33325,37,20788,3,15673,21,15863,40,6732,54,6256,58,23339,72,22040,111,24222,114,12964,82
1996,Ciudad de México,2500500,Museo del Templo Mayor,27662,2121,28691,2110,20406,1210,32992,2193,18939,1304,27718,2016,27845,2382,27093,2867,30708,2591,35549,5474,34747,5286,22224,6213
1996,Ciudad de México,2700100,"Centro Comunitario Culhuacán, Ex Convento de San Juan Evangelista",90,0,133,0,273,0,476,0,300,0,369,0,458,0,413,0,413,0,2396,0,459,0,234,0
1996,Coahuila,2300300,Museo Regional de la Laguna,1291,10,1970,2,6874,15,5843,5,2446,2,2743,10,2260,5,1752,2,2634,0,2200,1,2961,2,518,4
1996,Colima,2300400,Museo Regional de Historia de Colima,4494,680,3352,862,407,359,2283,1079,1917,378,1779,313,531,387,606,40,283,5,0,0,0,0,0,0
1996,Estado de México,2100500,Museo Nacional del Virreinato,14790,872,17710,1144,27020,1021,8766,467,16491,653,14844,714,13442,910,17763,827,14699,889,15440,920,18333,961,23642,949
1996,Estado de México,2501000,Museo Prehistórico de Tepexpan,1706,15,2359,73,2451,100,3288,44,2533,11,1326,9,962,13,532,39,1284,11,2852,34,6253,7,1742,5
1996,Estado de México,2600200,Museo Virreinal de Acolman,7319,286,7462,284,6830,280,7316,278,7338,274,7129,325,3383,529,2617,741,2627,1245,5584,227,10988,428,9204,442
1996,Estado de México,2700200,Centro Comunitario Ecatepec Casa de Morelos,0,0,0,0,0,0,1677,0,675,0,702,0,706,0,458,0,1199,0,1281,0,1365,0,1220,0
1996,Estado de México,2500800,Museo de Murales Teotihuacanos Beatriz de la Fuente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Estado de México,4100007,Ex-Convento de Oxtotipac,234,0,350,0,600,0,497,0,588,0,655,0,607,20,266,11,266,11,245,7,325,15,0,0
1996,Estado de México,4100002,Capilla Abierta del Templo de Calimaya,71,0,60,0,80,0,87,0,74,0,97,0,103,0,103,0,71,0,86,0,71,0,77,0
1996,Estado de México,4100001,Capilla Abierta de Tlalmanalco,380,0,230,0,255,0,470,0,0,0,0,0,233,42,147,15,180,0,275,0,538,10,285,12
1996,Guanajuato,2300600,Museo Regional de Guanajuato Alhóndiga de Granaditas,5038,135,7627,248,8319,240,10171,146,7365,112,11757,182,12724,187,7651,226,7347,120,16249,213,12660,280,8340,143
1996,Guanajuato,2401300,Museo Casa del Dr. José María Luis Mora,894,0,677,0,708,0,455,0,376,0,418,0,542,0,407,0,624,0,830,0,535,0,423,0
1996,Guanajuato,2401400,Museo Ex Convento Agustino de San Pablo,520,130,498,80,497,45,566,49,658,16,492,30,810,80,830,40,456,20,487,30,771,20,1011,41
1996,Guanajuato,2401200,"Museo Casa de Hidalgo ""La Francia Chiquita""",525,6,672,1,728,1,540,12,868,2,818,5,290,16,275,4,881,5,351,3,530,7,446,3
1996,Guanajuato,2401600,Museo Local de Valle de Santiago,440,22,575,0,742,3,696,30,662,8,562,8,558,7,504,2,1059,0,533,12,508,3,419,6
1996,Guanajuato,2401500,Museo Histórico de San Miguel de Allende,5300,2750,2790,480,2790,480,0,0,4059,767,5634,832,1945,199,5462,1104,4004,656,4248,771,6508,873,5368,957
1996,Guanajuato,2600300,Casa de Hidalgo,2617,139,4011,177,6702,121,5793,136,6573,24,6237,39,8990,88,5164,45,4682,52,6006,37,5133,39,4841,74
1996,Guanajuato,4100004,Ex-Convento Agustino de Fray Juan de Sahagún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Guerrero,2300700,Museo Regional de Guerrero,1619,115,2111,198,1834,181,2063,103,2312,73,2067,52,4687,165,2937,103,3447,52,4278,36,2526,57,0,0
1996,Guerrero,2401700,Museo Guillermo Spratling,705,424,1048,327,992,378,1211,291,719,140,1236,315,1005,404,942,363,693,245,929,262,1486,238,1494,320
1996,Guerrero,2401800,"Museo Histórico de Acapulco, Fuerte de San Diego",1120,0,1611,0,1801,0,1160,0,1119,0,127,0,1646,523,2275,478,1422,459,3537,29,2177,702,1007,561
1996,Hidalgo,2402000,Museo Regional de Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Hidalgo,2401900,Museo de Actopan,511,22,782,8,624,4,1113,4,920,4,1108,8,2092,8,1019,3,1182,8,1263,6,1174,5,938,9
1996,Hidalgo,2402000,Museo de la Fotografía,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Hidalgo,2402100,Museo Tepeapulco,694,0,799,0,746,2,0,0,852,0,574,3,703,0,710,0,408,0,572,0,702,0,887,0
1996,Hidalgo,4200004,"Ex - convento de San Miguel Arcángel, Ixmiquilpan",719,11,537,8,830,13,910,35,1033,13,1265,10,1215,14,995,20,915,25,1015,19,1146,22,1359,15
1996,Hidalgo,4100008,Ex - convento de San Andrés Epazoyucan,93,0,345,28,246,10,280,2,197,3,500,3,160,0,290,16,150,49,243,20,134,19,260,9
1996,Jalisco,2300800,Museo Regional de Guadalajara,15435,690,23062,540,21636,414,18415,1522,22315,668,25860,1132,33009,868,22518,2267,16745,906,4531,253,14442,909,22897,1357
1996,Jalisco,2402200,Museo Arqueológico de Ciudad Guzmán,869,0,658,11,450,0,805,0,472,295,849,18,663,217,416,143,542,188,247,97,548,199,513,32
1996,Jalisco,2402400,Museo del Cuale,3133,4750,2521,4421,3123,4902,5244,3584,1836,390,2733,2162,7158,2921,14191,4972,1842,275,1288,279,1760,3426,2453,3234
1996,Jalisco,2402300,"Museo ""Casa Agustín Rivera""",308,0,331,0,408,0,543,0,407,0,349,0,468,0,384,71,376,154,200,65,163,63,62,45
1996,Michoacán,2300900,"Museo Regional Michoacano ""Dr. Nicolás León Calderón""",1877,86,1780,87,2100,94,1998,89,2052,54,1502,45,1848,147,1028,148,1034,59,2163,64,1998,65,3589,350
1996,Michoacán,2402500,Museo de Artes y Oficios de Pátzcuaro,1528,493,1703,357,2071,575,2446,434,1008,431,805,264,1547,848,1773,573,784,455,1090,301,1172,885,2757,417
1996,Michoacán,2600400,Museo Casa de Morelos,206,8,887,70,1754,91,2469,45,1153,40,1616,50,2898,171,2396,96,7722,62,328,4,2365,60,2196,178
1996,Michoacán,2402600,Museo de la Estampa Ex Convento de Santa María Magdalena,0,0,0,0,0,0,0,0,750,0,652,0,764,60,818,90,687,13,559,27,644,21,371,32
1996,Michoacán,4100015,Templo de Tupátaro,863,0,1470,0,1399,0,2371,0,1188,0,1255,0,1654,155,1654,155,1400,94,1158,62,1827,130,1168,38
1996,Morelos,2301000,Museo Regional Cuauhnáhuac,10424,2925,12942,2500,11079,3663,11738,3910,10881,3521,10204,4934,10540,5450,9415,5221,6482,3927,7825,4225,8968,4941,10771,6486
1996,Morelos,2402800,"Museo Histórico del Oriente de Morelos ""Casa de Morelos""",568,10,998,15,820,15,884,11,1053,4,947,18,1350,20,1484,51,2900,600,887,41,2070,5,1377,15
1996,Morelos,2402700,Jardín Etnobotánico y Museo de Medicina Tradicional y Herbolaria,383,171,1200,550,630,210,871,362,1000,350,586,253,822,428,691,325,387,257,828,455,619,215,843,405
1996,Morelos,2700300,Museo y Centro de Documentación Histórica Ex Convento de Tepoztlán,4752,850,5229,880,5579,875,5777,890,5653,868,5810,906,6463,1408,7743,992,4647,441,5553,448,7215,319,5884,143
1996,Nayarit,2301100,Museo Regional de Nayarit,2797,156,1327,138,1568,92,2875,73,1560,65,1438,69,3589,94,3333,112,1687,46,6400,15,12804,31,1962,146
1996,Nayarit,2402900,Museo Local de Antropología e Historia de Compostela,885,18,525,4,522,11,542,3,483,8,412,7,494,4,499,2,332,7,425,5,392,6,363,6
1996,Nuevo León,2301200,"Museo Regional de Nuevo León ""Ex Obispado""",1567,584,1960,817,3218,525,3018,124,1752,123,1897,274,1668,215,1192,164,2971,229,3237,100,2716,151,1291,109
1996,Oaxaca,2301300,Museo de las Culturas de Oaxaca,4971,3066,4750,2894,4930,3501,5327,3116,3805,2413,3582,1408,8699,4000,6359,4482,3593,2000,4689,2627,5337,4200,5642,3222
1996,Oaxaca,2600500,Museo Casa de Juárez,0,0,0,0,716,340,1576,812,1438,628,1496,528,2105,698,2261,687,618,826,924,642,768,391,1324,798
1996,Oaxaca,2403000,Sala Homenaje a Juárez,600,23,670,40,2597,67,1695,34,461,27,1288,69,1531,74,1275,79,567,52,830,72,931,56,1301,56
1996,Oaxaca,4100005,Ex-Convento de Coixtlahuaca,110,4,79,9,154,1,383,16,180,13,79,4,105,11,54,10,159,6,72,16,0,0,107,24
1996,Oaxaca,4100006,Ex-Convento de Cuilapan,500,0,592,0,780,0,534,0,503,0,669,0,1963,550,1723,366,511,197,1539,230,1653,200,1507,201
1996,Oaxaca,4100011,Ex-Convento de Santo Domingo Yanhuitlán,150,0,205,0,254,0,401,0,637,0,245,0,440,89,625,80,185,29,528,29,461,90,862,115
